,id,names,path,gender,face_score
309875,309875,Ed Sheeran,28/nm3247828_rm828823808_1991-2-17_2013.jpg,1.0,6.018570923452087
331810,331810,J.C. Chasez,71/nm0153871_rm528586752_1976-8-8_2005.jpg,1.0,6.018457962192711
432195,432195,Toni Servillo,42/nm0785842_rm1883355392_1959-8-9_2010.jpg,1.0,6.018319333611738
441819,441819,Eric Dane,12/nm0199312_rm2600310016_1972-11-9_2005.jpg,1.0,6.017283042499255
159988,159988,Ashton Kutcher,10/nm0005110_rm4200510208_1978-2-7_2011.jpg,1.0,6.016740707053472
354567,354567,Dane DeHaan,30/nm2851530_rm3466059264_1986-2-6_2013.jpg,1.0,6.016226245797228
269003,269003,Michael Weston,95/nm0922995_rm1656134400_1973-10-25_2006.jpg,1.0,6.014560346001847
203512,203512,Shawn Pyfrom,57/nm0701457_rm770152448_1986-8-16_2006.jpg,1.0,6.013453647067733
354792,354792,Rick Yune,35/nm0950935_rm2887031296_1971-8-22_2001.jpg,1.0,6.013199265312263
200090,200090,Joel David Moore,76/nm0601376_rm2412621824_1977-9-25_2011.jpg,1.0,6.0119549974924125
89475,89475,Jon Bon Jovi,54/nm0000954_rm2954998528_1962-3-2_2011.jpg,1.0,6.0116780192595884
378850,378850,RJ Mitte,09/nm2666409_rm3006971392_1992-8-21_2008.jpg,1.0,6.0116155269648575
84654,84654,Paul Thomas Anderson,59/nm0000759_rm3487541504_1970-6-26_2012.jpg,1.0,6.011588005787877
178284,178284,Harvey Weinstein,44/nm0005544_rm3487541504_1952-3-19_2012.jpg,1.0,6.011588005787877
266391,266391,Aaron Stanford,55/nm0822155_rm3049625600_1976-12-27_2005.jpg,1.0,6.0105318402414145
62317,62317,Matthew Lillard,98/nm0000498_rm317167616_1970-1-24_2007.jpg,1.0,6.009611839967848
346423,346423,T.J. Miller,52/nm2554352_rm2943152384_1981-6-4_2014.jpg,1.0,6.006485658711279
354495,354495,Shane Bitney Crone,83/nm1858683_rm2074846720_1985-12-19_2013.jpg,1.0,6.005175027342636
240206,240206,Chris Weitz,63/nm0919363_rm94608128_1969-11-30_2007.jpg,1.0,6.005011016039248
260751,260751,Daniel Samonas,23/nm1526223_rm339970816_1990-3-7_2009.jpg,1.0,6.004854150042667
243544,243544,Chris Zylka,12/nm3024712_rm1227142400_1985-5-9_2012.jpg,1.0,6.003864929158149
261220,261220,Jeremy Irvine,39/nm3528539_rm3455581696_1990-0-0_2014.jpg,1.0,6.002692091127906
53299,53299,Emilio Estevez,89/nm0000389_rm401775360_1962-5-12_2006.jpg,1.0,6.00200819839898
375089,375089,Bronson Pelletier,36/nm1563736_rm3954606848_1986-12-31_2010.jpg,1.0,6.001440170318526
362653,362653,Chris Hemsworth,10/nm1165110_rm2146338816_1983-8-11_2009.jpg,1.0,6.001006283348216
255145,255145,Alejandro Jodorowsky,24/nm0423524_rm331663872_1929-2-7_2013.jpg,1.0,6.000853132209878
307632,307632,Nate Dushku,31/nm0244631_rm5999360_1977-6-8_2009.jpg,1.0,5.998064363583186
28043,28043,Gary Oldman,98/nm0000198_rm1299886848_1958-3-21_2011.jpg,1.0,5.997904118355885
102790,102790,Gil Gerard,66/nm0001266_rm293193728_1943-1-23_1979.jpg,1.0,5.997704523066724
57785,57785,Neil Patrick Harris,39/nm0000439_rm1199556608_1973-6-15_1989.jpg,1.0,5.997073436414128
135246,135246,Carl Franklin,83/nm0002083_rm1057462784_1949-4-11_2003.jpg,1.0,5.997054132277521
316814,316814,Max Minghella,04/nm1540404_rm2667751168_1985-9-16_2013.jpg,1.0,5.9969572297082125
336942,336942,Mike Epps,02/nm0258402_rm1840356096_1970-11-18_2002.jpg,1.0,5.996398620903619
316312,316312,Alec Mapa,68/nm0544568_rm4290230784_1965-7-10_2011.jpg,1.0,5.995930707473991
325426,325426,Adrian Quinonez,38/nm1840138_rm4290230784_1977-10-2_2011.jpg,1.0,5.995930707473991
70209,70209,Sean Penn,76/nm0000576_rm1642633984_1960-8-17_2007.jpg,1.0,5.9942730262303225
204436,204436,Trevor Rabin,09/nm0704909_rm1288280832_1954-1-13_2004.jpg,1.0,5.994035651560392
298993,298993,Tom Wisdom,00/nm0936300_rm3988439808_1973-2-18_2014.jpg,1.0,5.993845866796267
298832,298832,Eric Winter,21/nm0935721_rm1015143424_1976-7-17_2013.jpg,1.0,5.991921761523614
436047,436047,Riz Ahmed,93/nm1981893_rm3340544000_1982-12-1_2012.jpg,1.0,5.991120104361277
305460,305460,B.J. Novak,83/nm1145983_rm1438029824_1979-7-31_2007.jpg,1.0,5.989997736190006
98772,98772,Patrick Duffy,55/nm0001155_rm2088608256_1949-3-17_2012.jpg,1.0,5.989472141487916
126831,126831,Marc Singer,43/nm0001743_rm2893858816_1948-1-29_1984.jpg,1.0,5.988081583210904
216901,216901,Mark Deklin,93/nm0215293_rm1350667520_1967-12-3_2010.jpg,1.0,5.987297469829906
247024,247024,Davis Cleveland,11/nm3121911_rm986687488_2002-2-5_2012.jpg,1.0,5.985028439927199
160341,160341,Nick Lachey,14/nm0005114_rm3272382976_1973-11-9_2006.jpg,1.0,5.984049572912963
314513,314513,Rob Riggle,27/nm1443527_rm3150362112_1970-4-21_2012.jpg,1.0,5.98384566385484
228793,228793,Sam Claflin,71/nm3510471_rm2437788928_1986-6-27_2012.jpg,1.0,5.983436114337458
216188,216188,Vincent De Paul,85/nm0210885_rm67228672_1968-9-2_2014.jpg,1.0,5.982809433768016
413478,413478,Pete Wentz,61/nm2088161_rm917542912_1979-6-5_2006.jpg,1.0,5.982281789095969
423241,423241,Richard LaGravenese,18/nm0481418_rm1321726464_1959-10-30_2014.jpg,1.0,5.980182364931235
35144,35144,Sylvester Stallone,30/nm0000230_rm3399793408_1946-7-6_1990.jpg,1.0,5.979951030517234
40354,40354,Ben Affleck,55/nm0000255_rm1563990528_1972-8-15_2006.jpg,1.0,5.979745255306428
89941,89941,Benjamin Bratt,73/nm0000973_rm3967326720_1963-12-16_2004.jpg,1.0,5.978969832823354
280756,280756,Ryan Gosling,16/nm0331516_rm2111426304_1980-11-12_2014.jpg,1.0,5.978800112920883
206883,206883,Danny Smith,31/nm0807831_rm3462300416_1973-10-2_2009.jpg,1.0,5.977968549612868
351327,351327,Karim Saleh,33/nm0757433_rm1272943616_1978-3-7_2008.jpg,1.0,5.977475907901009
206834,206834,Brady Smith,01/nm0807501_rm2543044864_1971-12-29_2009.jpg,1.0,5.976956179532425
295530,295530,Erik Per Sullivan,59/nm0838059_rm1355913984_1991-7-12_2003.jpg,1.0,5.9766157095527
286417,286417,Eric Mabius,95/nm0531095_rm877513472_1971-4-22_2014.jpg,1.0,5.976119455342013
195641,195641,Geoff Gustafson,30/nm1406730_rm877513472_1974-2-20_2014.jpg,1.0,5.976119455342013
218823,218823,Andrew Buchan,01/nm2217601_rm4206477824_1979-2-19_2014.jpg,1.0,5.973540944319082
331718,331718,Craig Charles,02/nm0153002_rm896778496_1964-7-11_1988.jpg,1.0,5.9722032208659845
68286,68286,Nick Nolte,60/nm0000560_rm3724056576_1941-2-8_2004.jpg,1.0,5.9718639103388895
441055,441055,James D'Arcy,39/nm0195439_rm4059933696_1975-8-24_2012.jpg,1.0,5.971738701260405
107532,107532,Rock Hudson,69/nm0001369_rm1604046336_1925-11-17_1980.jpg,1.0,5.970919185343357
48675,48675,Tony Curtis,48/nm0000348_rm1604046336_1925-6-3_1980.jpg,1.0,5.970919185343357
135232,135232,Edward Fox,81/nm0002081_rm1604046336_1937-4-13_1980.jpg,1.0,5.970919185343357
272998,272998,Shaun Sipos,50/nm1036050_rm2955643136_1981-10-30_2009.jpg,1.0,5.970622465917315
163254,163254,James Marsden,88/nm0005188_rm4051606016_1973-9-18_2005.jpg,1.0,5.968571055493586
97703,97703,Patrick Dempsey,31/nm0001131_rm1751108352_1966-1-13_2005.jpg,1.0,5.967314738414235
404926,404926,Nick Jonas,17/nm2679917_rm4180052736_1992-9-16_2009.jpg,1.0,5.966711013978642
100877,100877,William Fichtner,09/nm0001209_rm475437312_1956-11-27_2005.jpg,1.0,5.966284184425884
146447,146447,Eddie Cibrian,27/nm0004827_rm3044329472_1973-6-16_1999.jpg,1.0,5.965166735653197
223304,223304,Jay Z,50/nm0419650_rm1410046464_1969-12-4_2007.jpg,1.0,5.9648712606873655
445462,445462,Keegan Joyce,38/nm2294338_rm1309537536_1989-8-25_2013.jpg,1.0,5.964730065576766
85275,85275,Tom Arnold,92/nm0000792_rm3379927808_1959-3-6_2005.jpg,1.0,5.964684326749187
243901,243901,Billy Burke,05/nm0121605_rm298293248_1966-11-25_2008.jpg,1.0,5.9644263184729205
413267,413267,Tom Hiddleston,91/nm1089991_rm3495538688_1981-2-9_2011.jpg,1.0,5.964403484904674
228335,228335,Chris Pine,76/nm1517976_rm3943602176_1980-8-26_2006.jpg,1.0,5.963722778193896
182701,182701,Raoul Bova,56/nm0100556_rm3206257152_1971-8-14_2005.jpg,1.0,5.9637194753107
350221,350221,Damian McGinty,04/nm3650004_rm1646180096_1992-9-9_2012.jpg,1.0,5.962918585148907
103196,103196,Tony Goldwyn,82/nm0001282_rm4001012224_1960-5-20_2006.jpg,1.0,5.961091420700702
283950,283950,Michael B. Jordan,07/nm0430107_rm1482076160_1987-2-9_2012.jpg,1.0,5.960822057342249
230855,230855,Andrew Rannells,30/nm0710330_rm2326372352_1978-8-23_2012.jpg,1.0,5.9608042013976785
456846,456846,J.K. Simmons,77/nm0799777_rm658240000_1955-1-9_2015.jpg,1.0,5.960445415679812
100078,100078,Adam Sandler,91/nm0001191_rm1292077056_1966-9-9_2009.jpg,1.0,5.960009223732695
308644,308644,James Ponsoldt,54/nm1242054_rm26717696_1978-0-0_2012.jpg,1.0,5.958768322628483
435178,435178,Jacob Vargas,46/nm0889846_rm4008942336_1971-8-18_2005.jpg,1.0,5.958605873743768
307289,307289,Mark Duplass,33/nm0243233_rm4160472320_1976-12-7_2014.jpg,1.0,5.958286917387983
215465,215465,Rob Corddry,91/nm1117791_rm4160472320_1971-2-4_2014.jpg,1.0,5.958286917387983
280602,280602,Christopher Gorham,13/nm0330913_rm3170670592_1974-8-14_2005.jpg,1.0,5.957521308302641
1599,1599,Armin Mueller-Stahl,90/nm0000090_rm1966836224_1930-12-17_2008.jpg,1.0,5.957091770793889
317990,317990,Jason O'Mara,16/nm0641816_rm77639936_1972-8-6_2012.jpg,1.0,5.956761558044744
147284,147284,Billy Ray Cyrus,54/nm0004854_rm2089716736_1961-8-25_2010.jpg,1.0,5.956196074162755
66888,66888,Dermot Mulroney,51/nm0000551_rm2222824192_1963-10-31_2007.jpg,1.0,5.955813115590283
77615,77615,David Strathairn,57/nm0000657_rm2851127040_1949-1-26_2011.jpg,1.0,5.955602117958978
289623,289623,Jeffrey Nordling,39/nm0635139_rm666012160_1962-3-11_2001.jpg,1.0,5.953673079351664
20240,20240,Dustin Hoffman,63/nm0000163_rm2431633152_1937-8-8_2014.jpg,1.0,5.9525492704886735
175332,175332,Larenz Tate,78/nm0005478_rm3469318144_1975-9-8_2004.jpg,1.0,5.952535080340115
392940,392940,Jason Aldean,32/nm2271332_rm2743373312_1977-2-28_2009.jpg,1.0,5.9518249682986095
158894,158894,Chris Klein,98/nm0005098_rm1488558848_1979-3-14_2007.jpg,1.0,5.951527230566526
277360,277360,Keegan Allen,05/nm1138805_rm4133139968_1989-7-22_2010.jpg,1.0,5.951212929368659
259872,259872,Diego Luna,19/nm0526019_rm1157993472_1979-12-29_2008.jpg,1.0,5.950298672860218
427575,427575,Ah In Yoo,60/nm2584860_rm3931030272_1986-10-6_2011.jpg,1.0,5.949806740980451
34477,34477,Kevin Spacey,28/nm0000228_rm3244270080_1959-7-26_2013.jpg,1.0,5.94966088283966
278528,278528,Howie Dorough,14/nm0234014_rm4094466560_1973-8-22_2006.jpg,1.0,5.948519587655713
41237,41237,Pedro Almodóvar,64/nm0000264_rm3879049984_1949-9-25_2004.jpg,1.0,5.947751694915783
455746,455746,Ben Shenkman,70/nm0791570_rm135430656_1968-9-26_2010.jpg,1.0,5.947160690113482
388861,388861,Jai Rodriguez,13/nm1177213_rm3981941248_1979-6-22_2005.jpg,1.0,5.947015109688925
411863,411863,Marc Blucas,56/nm0089456_rm3323369984_1972-1-11_2001.jpg,1.0,5.946552147768829
377267,377267,Ross Patterson,88/nm0666388_rm2252904960_1977-2-25_2006.jpg,1.0,5.946124755812184
229635,229635,Chad Michael Murray,77/nm0614877_rm235641600_1981-8-24_2005.jpg,1.0,5.946050370139965
146623,146623,Sean Combs,35/nm0004835_rm765564416_1969-11-4_2008.jpg,1.0,5.94434430787326
418774,418774,James Fox,38/nm0289038_rm1049349632_1939-5-19_1967.jpg,1.0,5.944235257885118
224842,224842,Chang Jung Lim,14/nm0510514_rm3722771968_1973-11-30_2005.jpg,1.0,5.9436299775777695
119345,119345,Guy Pearce,02/nm0001602_rm3568555008_1967-10-5_2013.jpg,1.0,5.943588384617881
111708,111708,Frank Langella,49/nm0001449_rm1149081856_1938-1-1_1998.jpg,1.0,5.94203168195958
346008,346008,Booboo Stewart,27/nm1559927_rm4110398208_1994-1-21_2011.jpg,1.0,5.94158692586542
439089,439089,Bobby Campo,45/nm2092545_rm2847246592_1983-3-9_2009.jpg,1.0,5.941369017800547
157552,157552,Elton John,56/nm0005056_rm4211274240_1947-3-25_2015.jpg,1.0,5.941326431508822
189901,189901,Scott Eastwood,22/nm2207222_rm891941120_1986-3-21_2015.jpg,1.0,5.940166142371962
127529,127529,Timothy Spall,58/nm0001758_rm1209716224_1957-2-27_2014.jpg,1.0,5.93819142874658
240054,240054,Daryl Wein,78/nm0918078_rm2581461504_1983-12-23_2014.jpg,1.0,5.9380850627358175
280485,280485,Al Gore,22/nm0330722_rm1897568768_1948-3-31_2006.jpg,1.0,5.937668493739412
311141,311141,Davis Guggenheim,50/nm0346550_rm1897568768_1963-11-3_2006.jpg,1.0,5.937668493739412
143371,143371,David Boreanaz,70/nm0004770_rm1043831552_1969-5-16_2002.jpg,1.0,5.936914505673606
327460,327460,Donnie Yen,47/nm0947447_rm2498468608_1963-7-27_2002.jpg,1.0,5.936808305219122
200628,200628,Jeffrey Dean Morgan,42/nm0604742_rm1609467904_1966-4-22_2009.jpg,1.0,5.936668768914841
5823,5823,Matthew Broderick,11/nm0000111_rm2068486656_1962-3-21_2004.jpg,1.0,5.93624454985764
103011,103011,Scott Glenn,77/nm0001277_rm1212324352_1941-1-26_2001.jpg,1.0,5.936082125070719
414276,414276,Kevin Corrigan,84/nm0180984_rm3070426112_1969-3-27_2015.jpg,1.0,5.935954210886917
208079,208079,Benjamin Walker,48/nm0907548_rm3735787520_1982-6-21_2006.jpg,1.0,5.935670599096127
64552,64552,Michael Mann,20/nm0000520_rm3931504384_1943-2-5_2015.jpg,1.0,5.934506273240833
205067,205067,Steve Railsback,83/nm0706883_rm202087168_1945-11-16_2005.jpg,1.0,5.933974233104395
422215,422215,Charlie Hofheimer,24/nm0389324_rm1609407232_1981-4-17_2001.jpg,1.0,5.933725222960065
410211,410211,Brad Bird,48/nm0083348_rm1055362304_1957-9-24_2007.jpg,1.0,5.932650395971834
347289,347289,Patton Oswalt,63/nm0652663_rm1055362304_1969-1-27_2007.jpg,1.0,5.932650395971834
223092,223092,Kevin James,73/nm0416673_rm4075994880_1965-4-26_2011.jpg,1.0,5.932304962536052
232675,232675,Steven Strait,29/nm1711829_rm2360449024_1986-3-23_2005.jpg,1.0,5.931725597244777
114495,114495,Kyle MacLachlan,92/nm0001492_rm709396736_1959-2-22_2009.jpg,1.0,5.93105143900333
357301,357301,Demian Bichir,07/nm0065007_rm3510614784_1963-8-1_2011.jpg,1.0,5.930692938175959
81639,81639,Wim Wenders,94/nm0000694_rm2131073792_1945-8-14_2005.jpg,1.0,5.928387637632177
218951,218951,Michael Algieri,91/nm3215591_rm3286469888_2001-1-20_2010.jpg,1.0,5.928203565551641
75170,75170,Johnathon Schaech,28/nm0000628_rm156473856_1969-9-10_1996.jpg,1.0,5.927823286758473
378121,378121,Sharlto Copley,05/nm1663205_rm954789888_1973-11-27_2015.jpg,1.0,5.927476187522436
328854,328854,Eric Bana,09/nm0051509_rm2943916544_1968-8-9_2006.jpg,1.0,5.927212865370672
439191,439191,Chris Brown,97/nm2093097_rm3937638144_1989-5-5_2008.jpg,1.0,5.926820018545142
292358,292358,Gregg Rogell,12/nm0736612_rm775396096_1967-2-18_2005.jpg,1.0,5.926031498977014
171793,171793,Jason Schwartzman,03/nm0005403_rm2867107840_1980-6-26_2006.jpg,1.0,5.925638768933894
366656,366656,Justin Hartley,97/nm1261997_rm1105828608_1977-1-29_2006.jpg,1.0,5.925055215797289
192657,192657,Max Thieriot,35/nm1302735_rm1114480640_1988-10-14_2013.jpg,1.0,5.924837905494548
158197,158197,Spike Jonze,69/nm0005069_rm3233984512_1969-10-22_2011.jpg,1.0,5.924731539537446
155464,155464,Terrence Howard,24/nm0005024_rm490778624_1969-3-11_2012.jpg,1.0,5.9243309612936255
286811,286811,Gabriel Macht,83/nm0532683_rm2272588544_1972-1-22_2015.jpg,1.0,5.923972764013665
344082,344082,Frank Marshall,81/nm0550881_rm797285120_1946-9-13_2006.jpg,1.0,5.923696040158802
425268,425268,Charles Mesure,51/nm0582351_rm1376423168_1970-8-12_2009.jpg,1.0,5.923355148653906
327357,327357,Anton Yelchin,38/nm0947338_rm2513875456_1989-3-11_2011.jpg,1.0,5.923099936152019
92596,92596,Ben Chaplin,35/nm0001035_rm221682176_1970-7-31_2001.jpg,1.0,5.922738580701668
410511,410511,Dustin Lance Black,57/nm0085257_rm1123398912_1974-6-10_2010.jpg,1.0,5.9226845484593955
79579,79579,Billy Bob Thornton,71/nm0000671_rm1123398912_1955-8-4_2010.jpg,1.0,5.9226845484593955
252692,252692,Iddo Goldberg,21/nm0325221_rm119377408_1975-8-5_2007.jpg,1.0,5.922479085087293
377995,377995,Charlie McDowell,95/nm1660595_rm1844762368_1983-7-10_2014.jpg,1.0,5.922435724268734
211712,211712,Michael Ealy,03/nm1013003_rm750684672_1973-8-3_2008.jpg,1.0,5.921789707768626
409315,409315,Nick Krause,28/nm1975228_rm30388992_1992-4-14_2011.jpg,1.0,5.921750511609593
401774,401774,Alexander Ludwig,53/nm1573253_rm2845491200_1992-5-7_2014.jpg,1.0,5.921609005753538
181745,181745,Taymour Ghazi,73/nm1007073_rm2486475520_1974-0-0_2003.jpg,1.0,5.9208855731857994
30155,30155,Keanu Reeves,06/nm0000206_rm761829888_1964-9-2_2006.jpg,1.0,5.919559507820026
369692,369692,Davey Havok,98/nm0369898_rm4273969152_1975-11-20_2006.jpg,1.0,5.919396801239099
286315,286315,Mario Lopez,49/nm0530249_rm536918016_1973-10-10_2005.jpg,1.0,5.91689632724028
402405,402405,Rodney Peete,40/nm0670340_rm2396231680_1966-3-16_2003.jpg,1.0,5.91537550400744
256522,256522,Michael Johnson,07/nm0425807_rm3227175424_1939-0-0_2014.jpg,1.0,5.915266741345737
438807,438807,Glenn Howerton,51/nm1097351_rm3227175424_1976-4-13_2014.jpg,1.0,5.915266741345737
294370,294370,Paul Stout,87/nm0832887_rm1778550528_1972-5-12_1983.jpg,1.0,5.915115869120376
414015,414015,Greg Morton,57/nm4081357_rm1778550528_1973-1-12_1983.jpg,1.0,5.915115869120376
47009,47009,Jackie Chan,29/nm0000329_rm534875904_1954-4-7_2010.jpg,1.0,5.9150527609571455
182126,182126,Dave Franco,49/nm2002649_rm3506882816_1985-6-12_2014.jpg,1.0,5.9146507888255
274180,274180,Christian Camargo,35/nm0131235_rm3248064512_1971-7-7_2008.jpg,1.0,5.914010515662365
270241,270241,Aurélien Wiik,07/nm0927907_rm1992078592_1980-9-24_2012.jpg,1.0,5.913422307882129
434919,434919,Chris Vance,96/nm0888496_rm1607698432_1971-12-30_2002.jpg,1.0,5.911695452042611
411980,411980,McCaleb Burnett,31/nm1080831_rm1823316736_1977-11-0_2006.jpg,1.0,5.910680489458316
121301,121301,Christopher Plummer,26/nm0001626_rm1709818880_1929-12-13_2014.jpg,1.0,5.910577019952049
36886,36886,John Travolta,37/nm0000237_rm1709818880_1954-2-18_2014.jpg,1.0,5.910577019952049
186453,186453,Tyler Blackburn,20/nm2107620_rm602127360_1986-10-12_2011.jpg,1.0,5.9102429130181635
70844,70844,Joe Pesci,82/nm0000582_rm318146304_1943-2-9_1980.jpg,1.0,5.910042298525604
304722,304722,Justin Chadwick,91/nm0149491_rm3516390912_1968-12-1_2013.jpg,1.0,5.909916033909398
445962,445962,Josh Holloway,26/nm0391326_rm351570944_1969-7-20_2004.jpg,1.0,5.909244966506367
219278,219278,Yani Gellman,54/nm0312454_rm2033425152_1985-9-2_2003.jpg,1.0,5.908668596892207
356685,356685,Nick Eversman,14/nm2956414_rm3406018304_1986-2-15_2012.jpg,1.0,5.907053968330058
255679,255679,Karan Johar,03/nm0424103_rm2528236544_1972-5-25_2014.jpg,1.0,5.9070182437809775
121185,121185,Oliver Platt,24/nm0001624_rm289113856_1960-1-12_2010.jpg,1.0,5.906598095816439
398765,398765,Apolo Ohno,05/nm1476805_rm1317247744_1982-5-22_2007.jpg,1.0,5.905355150641222
283230,283230,Logan Marshall-Green,69/nm1334869_rm1591144448_1976-11-1_2015.jpg,1.0,5.904592534610417
292325,292325,Daniel Roebuck,63/nm0736263_rm3699230720_1963-3-4_1986.jpg,1.0,5.904211875234691
152300,152300,Brian Austin Green,77/nm0004977_rm3350839296_1973-7-15_2014.jpg,1.0,5.903206083824238
170343,170343,Sam Rockwell,77/nm0005377_rm1145146624_1968-11-5_2010.jpg,1.0,5.90279310956368
28620,28620,Bill Paxton,00/nm0000200_rm2382093056_1955-5-17_2013.jpg,1.0,5.902054377363969
434742,434742,Brian Van Holt,44/nm0887144_rm2989857280_1969-7-6_2003.jpg,1.0,5.902026924678104
60491,60491,James Earl Jones,69/nm0000469_rm385001472_1931-1-17_1979.jpg,1.0,5.9012827751258286
364324,364324,Damon Evans,63/nm0262663_rm385001472_1949-11-24_1979.jpg,1.0,5.9012827751258286
266162,266162,Kristoff St. John,58/nm0820658_rm385001472_1966-7-15_1979.jpg,1.0,5.9012827751258286
70909,70909,Robert Picardo,85/nm0000585_rm1987299328_1953-10-27_1995.jpg,1.0,5.901148811944012
44322,44322,Robert Beltran,96/nm0000296_rm1987299328_1953-11-19_1995.jpg,1.0,5.901148811944012
379700,379700,Peter Sarsgaard,97/nm0765597_rm4063992320_1971-3-7_2005.jpg,1.0,5.900957569481449
407678,407678,Alan Tudyk,38/nm0876138_rm4282096128_1971-3-16_2004.jpg,1.0,5.900881050041227
449695,449695,Rex Lee,76/nm0498076_rm2345792768_1969-1-7_2015.jpg,1.0,5.900725325425499
334836,334836,Douglas Booth,88/nm3150488_rm2338578176_1992-0-0_2013.jpg,1.0,5.9006425761442935
105743,105743,Josh Hartnett,26/nm0001326_rm3839204096_1978-7-21_2006.jpg,1.0,5.900542746377735
435224,435224,Mark Indelicato,90/nm1880290_rm1173346048_1994-7-16_2014.jpg,1.0,5.900123938932966
343457,343457,Yuki Matsuzaki,05/nm1452105_rm17140224_1981-9-24_2009.jpg,1.0,5.900032003934062
320829,320829,Chris Lowell,13/nm1645313_rm138851072_1984-10-17_2011.jpg,1.0,5.899905729701463
240111,240111,Kevin Weisman,58/nm0918858_rm1987430400_1970-12-29_2001.jpg,1.0,5.899525301298862
242243,242243,Ashley Parker Angel,35/nm0029435_rm1763875328_1981-8-1_2003.jpg,1.0,5.89819002621549
120,120,Marlon Brando,08/nm0000008_rm2332790272_1924-4-3_1990.jpg,1.0,5.89805855930679
320641,320641,Alex Pettyfer,17/nm1641117_rm916896256_1990-4-10_2011.jpg,1.0,5.897340561627842
214982,214982,Anthony Bourdain,29/nm1113529_rm3487739136_1956-6-25_2013.jpg,1.0,5.8970083363012815
43947,43947,Sean Bean,93/nm0000293_rm3352278784_1959-4-17_2012.jpg,1.0,5.896788734157247
364208,364208,Chris Evans,35/nm0262635_rm3666971904_1981-6-13_2010.jpg,1.0,5.89672527694981
169851,169851,Nick Rhodes,53/nm0005353_rm1703062016_1962-6-8_2012.jpg,1.0,5.8953520351551365
447210,447210,Allen Leech,02/nm1395602_rm3483673088_1981-5-18_2013.jpg,1.0,5.895189188567182
295918,295918,Jake Abel,76/nm1831976_rm3258884096_1987-11-18_2013.jpg,1.0,5.894761595218531
457109,457109,Max Irons,57/nm1796057_rm3258884096_1985-10-17_2013.jpg,1.0,5.894761595218531
125410,125410,Kyle Secor,17/nm0001717_rm859937536_1957-5-31_2005.jpg,1.0,5.894578197781122
216387,216387,Jamel Debbouze,54/nm0213354_rm696428288_1975-6-18_2013.jpg,1.0,5.893518416517517
213214,213214,Taylor Kitsch,37/nm2018237_rm4279212544_1981-4-8_2006.jpg,1.0,5.893403675763043
452411,452411,Jason Dolley,66/nm1591666_rm44475904_1991-7-5_2013.jpg,1.0,5.892186877801629
295929,295929,Michael Bolten,58/nm1832358_rm111247360_1991-7-27_2010.jpg,1.0,5.891436953037414
15887,15887,Ralph Fiennes,46/nm0000146_rm3848723968_1962-12-22_2013.jpg,1.0,5.891077833098718
269228,269228,Joss Whedon,36/nm0923736_rm2609094656_1964-6-23_2012.jpg,1.0,5.890621050876685
217136,217136,Alexis Denisof,06/nm0219206_rm2609094656_1966-2-25_2012.jpg,1.0,5.890621050876685
35629,35629,Quentin Tarantino,33/nm0000233_rm125082112_1963-3-27_2004.jpg,1.0,5.890209642523372
317568,317568,Dean O'Gorman,63/nm0641063_rm2489232384_1976-12-1_2012.jpg,1.0,5.889757549684861
290912,290912,Aidan Turner,08/nm2636108_rm2489232384_1983-6-19_2012.jpg,1.0,5.889757549684861
409220,409220,Rhys Wakefield,22/nm1973422_rm3541206272_1988-11-20_2011.jpg,1.0,5.889303600652031
236325,236325,Matthew Robinson,68/nm2816668_rm3661728000_1978-5-26_2009.jpg,1.0,5.888028931459021
398029,398029,Marc Labrèche,45/nm0479745_rm1623893504_1960-11-20_2013.jpg,1.0,5.887221754844344
409352,409352,Chin Han,56/nm1977856_rm2740189440_1969-11-27_2014.jpg,1.0,5.887181085272763
299795,299795,Jackson Hurst,55/nm1938755_rm168341760_1979-2-17_2011.jpg,1.0,5.886960940229555
141421,141421,Jason Behr,36/nm0004736_rm1536530944_1973-12-30_1999.jpg,1.0,5.88662420762417
371714,371714,Erik Knudsen,12/nm0461712_rm817617152_1988-3-25_2012.jpg,1.0,5.886600221115232
239485,239485,Michael Weatherly,62/nm0915762_rm371427072_1968-7-8_2003.jpg,1.0,5.885982462152077
134435,134435,Giancarlo Esposito,64/nm0002064_rm1580182784_1958-4-26_2013.jpg,1.0,5.885131416905688
279477,279477,JD Pardo,55/nm1238555_rm1580182784_1980-9-7_2013.jpg,1.0,5.885131416905688
118563,118563,Chazz Palminteri,90/nm0001590_rm3197941760_1952-5-15_2010.jpg,1.0,5.884846818230884
424646,424646,Yaniv Schulman,60/nm1488260_rm2942206208_1984-9-26_2010.jpg,1.0,5.88365155853409
289187,289187,James Noble,95/nm0633595_rm1215605504_1922-3-5_1979.jpg,1.0,5.883529514401399
107987,107987,David Hyde Pierce,83/nm0001383_rm3004927488_1959-4-3_2001.jpg,1.0,5.883422454002306
299855,299855,T.I.,67/nm1939267_rm1439757824_1980-9-25_2015.jpg,1.0,5.883067648180987
252130,252130,Phillip Glasser,64/nm0322064_rm3573259008_1978-10-4_2002.jpg,1.0,5.883010495485705
312270,312270,Taylor Gray,02/nm2342402_rm2373567232_1993-9-7_2014.jpg,1.0,5.882131137166555
283085,283085,Garrett Hedlund,60/nm1330560_rm634224640_1984-9-3_2010.jpg,1.0,5.881625985399756
396878,396878,Thomas Kretschmann,81/nm0470981_rm1751226112_1962-9-8_2008.jpg,1.0,5.880919577276446
