,id,names,path,gender,face_score
213294,213294,Grey Damon,64/nm3012064_rm3050093568_1987-9-24_2011.jpg,1.0,5.874682405045527
103580,103580,Kelsey Grammer,88/nm0001288_rm3020471552_1955-2-21_2011.jpg,1.0,5.874172414517786
337083,337083,Damien Fahey,03/nm1254003_rm3721631744_1980-6-1_2004.jpg,1.0,5.873877129296894
63862,63862,William H. Macy,13/nm0000513_rm3127810560_1950-3-13_2002.jpg,1.0,5.873824522354635
272690,272690,Thomas Brodie-Sangster,73/nm1032473_rm3469123840_1990-5-16_2011.jpg,1.0,5.873670813185146
386731,386731,Kevin Connolly,05/nm0175305_rm4124177664_1974-3-5_2015.jpg,1.0,5.87347366880737
192705,192705,Max Thieriot,35/nm1302735_rm4050552320_1988-10-14_2010.jpg,1.0,5.873463264506382
8697,8697,George Clooney,23/nm0000123_rm2834291712_1961-5-6_2013.jpg,1.0,5.873332354370901
380533,380533,Jared Gilmore,19/nm2765519_rm2907425024_2000-5-30_2011.jpg,1.0,5.873323765963022
404746,404746,Joe Jonas,38/nm2679438_rm143625472_1989-8-15_2009.jpg,1.0,5.873160318442984
425431,425431,Jesse Metcalfe,62/nm0582462_rm81041408_1978-12-9_2001.jpg,1.0,5.873050404354421
413403,413403,Hale Appleman,76/nm2082776_rm2396756736_1986-1-17_2007.jpg,1.0,5.87291089818279
181937,181937,Dax Shepard,77/nm1009277_rm2579074048_1975-1-2_2010.jpg,1.0,5.872870448915758
420675,420675,John Michael Higgins,22/nm0383422_rm4189558784_1963-2-12_2003.jpg,1.0,5.872866105513798
160009,160009,Ashton Kutcher,10/nm0005110_rm499227392_1978-2-7_1999.jpg,1.0,5.872520348497548
145197,145197,Nestor Carbonell,01/nm0004801_rm1231921152_1967-12-1_2013.jpg,1.0,5.872498645654243
398368,398368,Channing Tatum,94/nm1475594_rm1294251264_1980-4-26_2012.jpg,1.0,5.872198433495008
242563,242563,Sam Witwer,29/nm1022429_rm2662181632_1977-10-20_2011.jpg,1.0,5.8720376654007485
452839,452839,Billy Unger,45/nm2598945_rm1473226752_1995-10-15_2012.jpg,1.0,5.871975735974895
458907,458907,Thomas Vinterberg,21/nm0899121_rm2818045696_1969-5-19_2015.jpg,1.0,5.871934346055826
447901,447901,Christopher Mintz-Plasse,86/nm2395586_rm2542050048_1989-6-20_2007.jpg,1.0,5.8716705945033425
49565,49565,Matt Damon,54/nm0000354_rm455383808_1970-10-8_2002.jpg,1.0,5.8716028614636375
331135,331135,Ansel Elgort,65/nm5052065_rm185319424_1994-3-14_2014.jpg,1.0,5.871512068567027
155350,155350,Terrence Howard,24/nm0005024_rm263753216_1969-3-11_2009.jpg,1.0,5.871499447626084
66892,66892,Dermot Mulroney,51/nm0000551_rm2256378624_1963-10-31_2007.jpg,1.0,5.8713730391022745
149156,149156,Peter Facinelli,06/nm0004906_rm2646314496_1973-11-26_2009.jpg,1.0,5.871357774004554
156698,156698,Jonathan Jackson,44/nm0005044_rm1811782400_1982-5-11_2001.jpg,1.0,5.871296590145302
13585,13585,Leonardo DiCaprio,38/nm0000138_rm3189217792_1974-11-11_2006.jpg,1.0,5.871159926815491
244208,244208,Ken Burns,41/nm0122741_rm547009792_1953-7-29_2012.jpg,1.0,5.870724966503105
407201,407201,Sam Trammell,94/nm0870794_rm831817728_1969-1-29_2008.jpg,1.0,5.870515738993378
338565,338565,Jake Gyllenhaal,53/nm0350453_rm3784219392_1980-12-19_2005.jpg,1.0,5.870496967354049
447923,447923,Christopher Mintz-Plasse,86/nm2395586_rm3708209408_1989-6-20_2014.jpg,1.0,5.870330114706674
86161,86161,Javier Bardem,49/nm0000849_rm3449853440_1969-3-1_2008.jpg,1.0,5.870245042250367
216132,216132,Hayden Byerly,75/nm4114475_rm890893568_2000-10-11_2013.jpg,1.0,5.870011526745534
220024,220024,Paul Giamatti,79/nm0316079_rm3829504768_1967-6-6_2003.jpg,1.0,5.8698460682356
402672,402672,Harvey Pekar,88/nm0670688_rm3829504768_1939-10-8_2003.jpg,1.0,5.8698460682356
198626,198626,Robert Pattinson,55/nm1500155_rm1658030080_1986-5-13_2009.jpg,1.0,5.869411624916635
379018,379018,Hiroyuki Sanada,96/nm0760796_rm2198969088_1960-10-12_2003.jpg,1.0,5.869376616425293
261398,261398,Nas,76/nm0621576_rm255232768_1973-9-14_2008.jpg,1.0,5.869355041425073
183634,183634,Zach Braff,85/nm0103785_rm2272510464_1975-4-6_2014.jpg,1.0,5.869346413175341
373174,373174,James McAvoy,15/nm0564215_rm3114055680_1979-4-21_2010.jpg,1.0,5.869087225835124
280306,280306,Joseph Gordon-Levitt,87/nm0330687_rm2546440192_1981-2-17_2004.jpg,1.0,5.8690501613140995
413063,413063,Aaron Ruell,52/nm1088052_rm4291663872_1976-6-23_2004.jpg,1.0,5.868769399070815
232387,232387,Jeremy Renner,37/nm0719637_rm2658313984_1971-1-7_2013.jpg,1.0,5.868659830955867
75549,75549,Jerry Seinfeld,32/nm0000632_rm3864435456_1954-4-29_2007.jpg,1.0,5.868607878880674
96426,96426,Tony Danza,03/nm0001103_rm3934046208_1951-4-21_1984.jpg,1.0,5.868574610304915
225461,225461,Cody Linley,63/nm0512963_rm1652069376_1989-11-20_2005.jpg,1.0,5.868405323872099
304567,304567,Michael Cera,18/nm0148418_rm2744030208_1988-6-7_2008.jpg,1.0,5.867988954833973
182190,182190,Chace Crawford,00/nm2003700_rm151041024_1985-7-18_2012.jpg,1.0,5.867892587579679
229682,229682,Chad Michael Murray,77/nm0614877_rm3876231936_1981-8-24_2005.jpg,1.0,5.867878955723289
191918,191918,Gael García Bernal,58/nm0305558_rm425892352_1978-11-30_2004.jpg,1.0,5.867623087117423
23264,23264,Val Kilmer,74/nm0000174_rm3059063552_1959-12-31_2003.jpg,1.0,5.867275779017029
138553,138553,Clifton Collins Jr.,86/nm0004286_rm3059063552_1970-6-16_2003.jpg,1.0,5.867275779017029
170133,170133,Brian Robbins,67/nm0005367_rm941922816_1963-11-22_2004.jpg,1.0,5.866805661821793
410517,410517,Dustin Lance Black,57/nm0085257_rm1475720448_1974-6-10_2010.jpg,1.0,5.866669576075779
408761,408761,Dylan Sprayberry,98/nm2876098_rm1509537280_1998-7-7_2012.jpg,1.0,5.8664224007235495
160307,160307,Eriq La Salle,13/nm0005113_rm474395392_1962-7-23_2011.jpg,1.0,5.86622732152769
419383,419383,Matthew Morrison,62/nm1285162_rm2345699072_1978-10-30_1975.jpg,1.0,5.866210513650664
218336,218336,Ryan Hansen,21/nm1218621_rm3793406464_1981-7-5_2014.jpg,1.0,5.865764594906176
353716,353716,Rob Thomas,32/nm0859432_rm3793406464_1965-8-15_2014.jpg,1.0,5.865764594906176
197330,197330,Logan Lerman,67/nm0503567_rm3045435648_1992-1-19_2012.jpg,1.0,5.865468691778863
280488,280488,Al Gore,22/nm0330722_rm1947900416_1948-3-31_2006.jpg,1.0,5.865336634682467
304092,304092,Tom Cavanagh,15/nm0146915_rm1222345728_1963-10-26_2010.jpg,1.0,5.865274844271585
396656,396656,Andrew Ross Sorkin,44/nm3376444_rm914143488_1977-2-19_2011.jpg,1.0,5.864797427056157
274427,274427,Bruce Campbell,57/nm0132257_rm3045302272_1958-6-22_2013.jpg,1.0,5.864794259901455
435453,435453,Jesse Garcia,03/nm1883803_rm4187984896_1982-0-0_2008.jpg,1.0,5.864222100947515
244678,244678,Steve Burton,33/nm0123733_rm140745216_1970-6-28_2005.jpg,1.0,5.864117240234541
188939,188939,Matt Barr,78/nm1204778_rm3523977216_1984-2-14_2013.jpg,1.0,5.864051765975065
275412,275412,Leos Carax,21/nm0136021_rm1469035776_1960-11-22_2012.jpg,1.0,5.863545498539029
449026,449026,Denis Lavant,77/nm0491777_rm1469035776_1961-6-17_2012.jpg,1.0,5.863545498539029
353739,353739,Rob Thomas,34/nm0859434_rm3944520192_1972-2-14_2005.jpg,1.0,5.863525082927592
114825,114825,Tobey Maguire,97/nm0001497_rm3251762432_1975-6-27_2015.jpg,1.0,5.863295102705859
386703,386703,Kevin Connolly,05/nm0175305_rm3251762432_1974-3-5_2015.jpg,1.0,5.863295102705859
353296,353296,Lee Tergesen,64/nm0855564_rm2301139456_1965-7-8_2003.jpg,1.0,5.8631771089236695
291434,291434,Bumper Robinson,36/nm0732436_rm1312467712_1974-6-19_1987.jpg,1.0,5.862622525668196
315659,315659,Patrick Malone,91/nm0540491_rm1312467712_1969-7-1_1987.jpg,1.0,5.862622525668196
143069,143069,Jason Biggs,55/nm0004755_rm999920640_1978-5-12_2008.jpg,1.0,5.862504448472787
387346,387346,Dane Cook,81/nm0176981_rm999920640_1972-3-18_2008.jpg,1.0,5.862504448472787
248862,248862,Howard Deutch,43/nm0222043_rm999920640_1950-9-14_2008.jpg,1.0,5.862504448472787
206683,206683,Ryan Slattery,91/nm0805491_rm3659504384_1982-9-11_2005.jpg,1.0,5.8623428567631715
8751,8751,George Clooney,23/nm0000123_rm3256457728_1961-5-6_2003.jpg,1.0,5.862191487539603
411832,411832,Marc Blucas,56/nm0089456_rm2006486272_1972-1-11_2009.jpg,1.0,5.861890667634449
322580,322580,Paul Rudd,20/nm0748620_rm2876214016_1969-4-6_2009.jpg,1.0,5.861871410597159
101927,101927,Peter Gallagher,51/nm0001251_rm2065794816_1955-8-19_2010.jpg,1.0,5.8617903385791434
225390,225390,Phillip Troy Linger,90/nm0512790_rm2523040512_1964-3-21_2009.jpg,1.0,5.861763869643358
141458,141458,Jason Behr,36/nm0004736_rm479566336_1973-12-30_1999.jpg,1.0,5.861391445149019
67405,67405,Eddie Murphy,52/nm0000552_rm959022080_1961-4-3_1982.jpg,1.0,5.861382940310019
68352,68352,Nick Nolte,60/nm0000560_rm959022080_1941-2-8_1982.jpg,1.0,5.861382940310019
197282,197282,Logan Lerman,67/nm0503567_rm1266978560_1992-1-19_2010.jpg,1.0,5.861242291492061
296783,296783,Jesse Williams,98/nm0930898_rm2013760768_1981-8-5_2005.jpg,1.0,5.8611381876800595
335938,335938,Ron Eldard,35/nm0253035_rm1195219456_1965-2-20_1998.jpg,1.0,5.861086688919932
313100,313100,Thorsten Kaye,06/nm0443406_rm3158809344_1966-2-22_1997.jpg,1.0,5.860984052426965
191941,191941,Gael García Bernal,58/nm0305558_rm713792256_1978-11-30_2006.jpg,1.0,5.86089688605495
431373,431373,Jason Segel,81/nm0781981_rm1181713920_1980-1-18_2005.jpg,1.0,5.86043211355951
57780,57780,Neil Patrick Harris,39/nm0000439_rm1181713920_1973-6-15_2005.jpg,1.0,5.86043211355951
168717,168717,Maury Povich,24/nm0005324_rm1181713920_1939-1-17_2005.jpg,1.0,5.86043211355951
184901,184901,Josh Radnor,40/nm1102140_rm1181713920_1974-7-29_2005.jpg,1.0,5.86043211355951
419401,419401,Matthew Morrison,62/nm1285162_rm2694350592_1978-10-30_2010.jpg,1.0,5.860373648790664
332925,332925,Hayden Christensen,89/nm0159789_rm2852689920_1981-4-19_2002.jpg,1.0,5.860190266724257
337053,337053,Damien Fahey,03/nm1254003_rm1729665536_1980-6-1_1999.jpg,1.0,5.859355311709901
295646,295646,Daniel Sunjata,26/nm0839326_rm2675808768_1971-12-30_2004.jpg,1.0,5.859311980129295
232375,232375,Jeremy Renner,37/nm0719637_rm2564814336_1971-1-7_2015.jpg,1.0,5.859056723914671
342997,342997,Luke Kirby,86/nm0456186_rm4170951168_1978-6-21_2011.jpg,1.0,5.859035243184435
142072,142072,Wes Bentley,47/nm0004747_rm4269506560_1978-9-4_2009.jpg,1.0,5.858968608545114
275407,275407,Éric Caravaca,01/nm0136001_rm3789133824_1966-11-21_2006.jpg,1.0,5.858694245377344
368695,368695,Jared Harris,13/nm0364813_rm2720641792_1961-8-24_2011.jpg,1.0,5.858689235329483
136037,136037,Jacques Audiard,91/nm0002191_rm1279897344_1952-4-30_2012.jpg,1.0,5.858638874396103
405515,405515,Matthias Schoenaerts,86/nm0774386_rm1279897344_1977-12-8_2012.jpg,1.0,5.858638874396103
338101,338101,David Lyons,17/nm2256017_rm3960906240_1976-4-16_2013.jpg,1.0,5.858573249736236
135634,135634,Lasse Hallström,20/nm0002120_rm3960906240_1946-6-2_2013.jpg,1.0,5.858573249736236
217370,217370,Taylor Lautner,24/nm1210124_rm2159444736_1992-2-11_2010.jpg,1.0,5.858332725799967
198674,198674,Robert Pattinson,55/nm1500155_rm2159444736_1986-5-13_2010.jpg,1.0,5.858332725799967
437609,437609,Hugh Bonneville,17/nm0095017_rm1819127808_1963-11-10_2010.jpg,1.0,5.858082068218177
195425,195425,Dan Stevens,98/nm1405398_rm1819127808_1982-10-10_2010.jpg,1.0,5.858082068218177
94663,94663,Peter Coyote,75/nm0001075_rm351705856_1941-10-10_1982.jpg,1.0,5.858030039632038
56770,56770,Steve Guttenberg,30/nm0000430_rm3474453248_1958-8-24_2015.jpg,1.0,5.857767984298181
383358,383358,Arthur Darvill,71/nm2965271_rm2571090432_1982-6-17_2005.jpg,1.0,5.857632633151061
142952,142952,Jason Biggs,55/nm0004755_rm3154548736_1978-5-12_2006.jpg,1.0,5.85732476888641
279326,279326,Bret McKenzie,66/nm1235366_rm2581438976_1976-6-29_2013.jpg,1.0,5.857252595681132
272982,272982,Shaun Sipos,50/nm1036050_rm1615431936_1981-10-30_2009.jpg,1.0,5.85709295103831
450906,450906,Dorian Missick,23/nm0592923_rm3145701888_1976-1-15_2006.jpg,1.0,5.8569191310322735
308740,308740,Josh Hutcherson,88/nm1242688_rm2149375232_1992-10-12_2013.jpg,1.0,5.856856502759408
14584,14584,Michael Douglas,40/nm0000140_rm3284375808_1944-9-25_2001.jpg,1.0,5.856698359889675
217250,217250,James Denton,35/nm0219835_rm1270257664_1963-1-20_2007.jpg,1.0,5.856422865305417
369737,369737,Ben McKenzie,70/nm1360270_rm1036622592_1978-9-12_2005.jpg,1.0,5.856386580958991
337057,337057,Damien Fahey,03/nm1254003_rm1929681664_1980-6-1_1999.jpg,1.0,5.855967194244704
198694,198694,Robert Pattinson,55/nm1500155_rm2327887360_1986-5-13_2011.jpg,1.0,5.855627121824979
456885,456885,Matt Ryan,82/nm1790682_rm2515532032_1981-4-11_2014.jpg,1.0,5.855473519482682
398468,398468,Channing Tatum,94/nm1475594_rm2602022400_1980-4-26_2012.jpg,1.0,5.855262872932075
362579,362579,Chris Hemsworth,10/nm1165110_rm1007924992_1983-8-11_2012.jpg,1.0,5.854361279158414
189083,189083,Drew Goddard,44/nm1206844_rm1007924992_1975-2-26_2012.jpg,1.0,5.854361279158414
269171,269171,Joss Whedon,36/nm0923736_rm1007924992_1964-6-23_2012.jpg,1.0,5.854361279158414
283775,283775,Kris Allen,83/nm3333183_rm2698217472_1985-6-21_2002.jpg,1.0,5.854135880056894
456992,456992,Nick Flynn,87/nm1793387_rm2642063616_1960-0-0_2012.jpg,1.0,5.854057403130499
240213,240213,Paul Weitz,69/nm0919369_rm2642063616_1965-11-19_2012.jpg,1.0,5.854057403130499
286158,286158,Chord Overstreet,81/nm3432881_rm939895040_1989-2-17_2012.jpg,1.0,5.853897740044627
364610,364610,Donald Faison,68/nm0265668_rm1306892032_1974-6-22_2008.jpg,1.0,5.853839622177407
333105,333105,Rob Mariano,85/nm1152785_rm1248500480_1975-12-25_2005.jpg,1.0,5.853775757197717
370293,370293,D.J. Cotrona,16/nm1366616_rm1229572608_1980-5-23_2014.jpg,1.0,5.853666600284982
151917,151917,Dale Godboldo,64/nm0004964_rm2864749312_1975-7-5_2002.jpg,1.0,5.853379692604147
396274,396274,David Walton,89/nm1378589_rm3212878336_1978-10-27_2013.jpg,1.0,5.8532177889697286
333989,333989,Ed Helms,80/nm1159180_rm3229980416_1974-1-24_2008.jpg,1.0,5.853166906632212
327298,327298,Anton Yelchin,38/nm0947338_rm1226552064_1989-3-11_2011.jpg,1.0,5.853098270168599
84657,84657,Paul Thomas Anderson,59/nm0000759_rm3784878336_1970-6-26_2012.jpg,1.0,5.8529008578569695
357107,357107,Matthew Beard,14/nm0063914_rm1211431936_1989-3-25_2015.jpg,1.0,5.8527730748190425
61200,61200,Ang Lee,87/nm0000487_rm1337826048_1954-10-23_2007.jpg,1.0,5.852460246583734
197565,197565,Tony Chiu Wai Leung,97/nm0504897_rm1337826048_1962-6-27_2007.jpg,1.0,5.852460246583734
283080,283080,Garrett Hedlund,60/nm1330560_rm543338240_1984-9-3_2012.jpg,1.0,5.852371884230724
251106,251106,Ben Falcone,20/nm1229520_rm1777710336_1973-8-25_2012.jpg,1.0,5.852036290074977
323385,323385,Mark Ruffalo,63/nm0749263_rm4072512256_1967-11-22_2003.jpg,1.0,5.851945738175827
64425,64425,John Malkovich,18/nm0000518_rm3359624192_1953-12-9_1988.jpg,1.0,5.851633316796779
374264,374264,Darius McCrary,02/nm0566902_rm634634752_1976-5-1_2010.jpg,1.0,5.851445835614557
363985,363985,Art Evans,43/nm0262543_rm634634752_1942-3-27_2010.jpg,1.0,5.851445835614557
427855,427855,Joseph C. Phillips,31/nm0680531_rm634634752_1962-1-17_2010.jpg,1.0,5.851445835614557
7048,7048,Steve Buscemi,14/nm0000114_rm4271345408_1957-12-13_2010.jpg,1.0,5.85141819108835
425417,425417,Jesse Metcalfe,62/nm0582462_rm3312949760_1978-12-9_2006.jpg,1.0,5.851334172874307
425105,425105,Chris Messina,49/nm0582149_rm1742964992_1974-8-11_2009.jpg,1.0,5.851332139810157
417299,417299,Scott Porter,03/nm2187603_rm1321896192_1979-7-14_2009.jpg,1.0,5.850992433373
205952,205952,Jonah Hill,67/nm1706767_rm707375872_1983-12-20_2011.jpg,1.0,5.850739857313343
8832,8832,George Clooney,23/nm0000123_rm3769086464_1961-5-6_2011.jpg,1.0,5.850658349416897
196966,196966,Thomas Lennon,73/nm0502073_rm536196352_1970-8-9_2012.jpg,1.0,5.850448537180952
378867,378867,RJ Mitte,09/nm2666409_rm517799168_1992-8-21_2015.jpg,1.0,5.850292270311614
356634,356634,Liam Hemsworth,13/nm2955013_rm3928405504_1990-1-13_2012.jpg,1.0,5.850066610205297
250686,250686,Pierre Boulanger,27/nm1227027_rm3104807680_1987-8-8_2003.jpg,1.0,5.849993735798017
121042,121042,Joaquin Phoenix,18/nm0001618_rm3847133696_1974-10-28_2005.jpg,1.0,5.849862575298848
16661,16661,Harrison Ford,48/nm0000148_rm4187077120_1942-7-13_1991.jpg,1.0,5.849686840091222
419257,419257,Michael Lombardi,83/nm1280183_rm3395059712_1976-9-2_2004.jpg,1.0,5.849225824257079
212718,212718,Steven Pasquale,79/nm1018679_rm3395059712_1976-11-18_2004.jpg,1.0,5.849225824257079
383686,383686,Manu Bennett,47/nm0071847_rm1214494208_1969-10-10_2010.jpg,1.0,5.84911457287193
367764,367764,Toby Regbo,96/nm2269396_rm1533592320_1991-0-0_2013.jpg,1.0,5.848980345132727
209384,209384,Jensen Ackles,75/nm0010075_rm2729952512_1978-3-1_2013.jpg,1.0,5.848840729363445
245054,245054,Gerard Butler,30/nm0124930_rm1603640064_1969-11-13_2003.jpg,1.0,5.848103668589825
145543,145543,Aaron Carter,09/nm0004809_rm1824823552_1987-12-7_2006.jpg,1.0,5.847934214685438
280837,280837,Ryan Gosling,16/nm0331516_rm3266887424_1980-11-12_2011.jpg,1.0,5.84791380942487
275722,275722,Steve Carell,97/nm0136797_rm3266887424_1962-8-16_2011.jpg,1.0,5.84791380942487
232373,232373,Jeremy Renner,37/nm0719637_rm2557650688_1971-1-7_2013.jpg,1.0,5.847730280590685
249683,249683,Garret Dillahunt,13/nm0226813_rm3567761664_1964-11-24_2010.jpg,1.0,5.847634946635061
447914,447914,Christopher Mintz-Plasse,86/nm2395586_rm3370302464_1989-6-20_2011.jpg,1.0,5.847608618785707
331131,331131,Ansel Elgort,65/nm5052065_rm1688203264_1994-3-14_2015.jpg,1.0,5.84759987498448
447665,447665,David Dencik,70/nm1399770_rm3621040384_1974-10-31_2012.jpg,1.0,5.847324208976827
433905,433905,Gaspard Ulliel,84/nm0880484_rm3018051328_1984-11-25_2014.jpg,1.0,5.847157299315135
350934,350934,Jérémie Renier,37/nm0753737_rm3018051328_1981-1-6_2014.jpg,1.0,5.847157299315135
437522,437522,Bertrand Bonello,74/nm0094274_rm3018051328_1968-9-11_2014.jpg,1.0,5.847157299315135
86148,86148,Javier Bardem,49/nm0000849_rm3092361728_1969-3-1_2012.jpg,1.0,5.846831754333548
415388,415388,Daniel Craig,19/nm0185819_rm3092361728_1968-3-2_2012.jpg,1.0,5.846831754333548
195431,195431,Dan Stevens,98/nm1405398_rm1919791104_1982-10-10_2010.jpg,1.0,5.8468043413675765
85349,85349,Dana Ashbrook,96/nm0000796_rm1522326784_1967-5-24_1990.jpg,1.0,5.846798397855877
371704,371704,Erik Knudsen,12/nm0461712_rm2610739200_1988-3-25_2011.jpg,1.0,5.84679026198719
346938,346938,Tito Ortiz,74/nm0651274_rm1961334784_1975-1-23_2005.jpg,1.0,5.846756033409624
319405,319405,Yuji Okumoto,85/nm0645785_rm1961334784_1959-4-20_2005.jpg,1.0,5.846756033409624
434179,434179,Steve Valentine,13/nm0884313_rm1614715392_1966-10-26_2006.jpg,1.0,5.84525780315794
12805,12805,Johnny Depp,36/nm0000136_rm1935784192_1963-6-9_2011.jpg,1.0,5.845196645921643
360557,360557,Ed Westwick,53/nm2067953_rm4184644352_1987-6-27_2007.jpg,1.0,5.844932641181544
395649,395649,Zac Efron,80/nm1374980_rm2739056128_1987-10-18_2012.jpg,1.0,5.844652836524857
72019,72019,Dennis Quaid,98/nm0000598_rm2739056128_1954-4-9_2012.jpg,1.0,5.844652836524857
415405,415405,Daniel Craig,19/nm0185819_rm3241122304_1968-3-2_2004.jpg,1.0,5.844139707998537
194609,194609,Rhys Ifans,75/nm0406975_rm3241122304_1967-7-22_2004.jpg,1.0,5.844139707998537
317078,317078,Jake T. Austin,71/nm1545471_rm3010048768_1994-12-3_2011.jpg,1.0,5.844067568440308
430453,430453,Colton Haynes,62/nm2686262_rm822801408_1988-7-13_2015.jpg,1.0,5.8438793824569615
8752,8752,George Clooney,23/nm0000123_rm3273234944_1961-5-6_2003.jpg,1.0,5.843680118499045
280939,280939,Ryan Gosling,16/nm0331516_rm870035456_1980-11-12_2011.jpg,1.0,5.843557931461693
309016,309016,John Mayer,04/nm1243604_rm726895360_1977-10-16_2008.jpg,1.0,5.8431569379451185
437300,437300,Matt Bomer,89/nm0093589_rm2721033472_1977-10-11_2013.jpg,1.0,5.842705334433681
298840,298840,Eric Winter,21/nm0935721_rm2406193664_1976-7-17_2005.jpg,1.0,5.842369286550024
168844,168844,Freddie Prinze Jr.,27/nm0005327_rm1047894528_1976-3-8_2002.jpg,1.0,5.84233995647096
453153,453153,Justin Bieber,01/nm3595501_rm451132416_1994-3-1_2011.jpg,1.0,5.842249445073033
267812,267812,Sam Champion,39/nm1821039_rm1732680192_1961-8-13_2005.jpg,1.0,5.842163268226715
165868,165868,Frankie Muniz,60/nm0005260_rm1574017792_1985-12-5_2003.jpg,1.0,5.841824492374059
315794,315794,Aasif Mandvi,02/nm0541902_rm3482881536_1966-3-5_2008.jpg,1.0,5.8410699014334
323392,323392,Mark Ruffalo,63/nm0749263_rm4177435392_1967-11-22_2006.jpg,1.0,5.841004814819487
356647,356647,Liam Hemsworth,13/nm2955013_rm452775680_1990-1-13_2014.jpg,1.0,5.840862942981991
281213,281213,Currie Graham,82/nm0333982_rm2450766336_1967-2-26_2011.jpg,1.0,5.840778515436512
41232,41232,Pedro Almodóvar,64/nm0000264_rm339785984_1949-9-25_2011.jpg,1.0,5.840694141049346
4815,4815,Antonio Banderas,04/nm0000104_rm339785984_1960-8-10_2011.jpg,1.0,5.840694141049346
207531,207531,Jürgen Vogel,15/nm0900915_rm1636473600_1968-4-29_2003.jpg,1.0,5.840649357631023
194203,194203,Fedja van Huêt,06/nm0404806_rm1636473600_1973-6-21_2003.jpg,1.0,5.840649357631023
420674,420674,John Michael Higgins,22/nm0383422_rm4172781568_1963-2-12_2003.jpg,1.0,5.840438635742403
356176,356176,Scott Takeda,06/nm1956106_rm3081620736_1967-3-21_2014.jpg,1.0,5.840387175138226
360941,360941,Danny Cistone,89/nm0162889_rm2234817280_1975-4-10_2003.jpg,1.0,5.839497008905849
190401,190401,Boyd Gaines,05/nm0301305_rm2834073856_1953-5-11_2009.jpg,1.0,5.8392166363462525
53318,53318,Emilio Estevez,89/nm0000389_rm758418944_1962-5-12_1985.jpg,1.0,5.838973685343846
160326,160326,Nick Lachey,14/nm0005114_rm1920768768_1973-11-9_1999.jpg,1.0,5.8384869984111925
327377,327377,Anton Yelchin,38/nm0947338_rm2965473280_1989-3-11_2009.jpg,1.0,5.838014980992046
419164,419164,Jeff Foxworthy,44/nm0289344_rm930580480_1958-9-6_2009.jpg,1.0,5.837450489562878
410286,410286,Gil Birmingham,55/nm0083655_rm4197954560_1953-7-13_2012.jpg,1.0,5.83718207134276
152480,152480,Adrian Grenier,78/nm0004978_rm416121600_1976-7-10_2004.jpg,1.0,5.836826520216208
168471,168471,Jeremy Piven,15/nm0005315_rm416121600_1965-7-26_2004.jpg,1.0,5.836826520216208
175934,175934,Steve Tisch,94/nm0005494_rm2194647040_1949-2-14_2012.jpg,1.0,5.836563943260452
39906,39906,James Woods,49/nm0000249_rm1963625984_1947-4-18_1989.jpg,1.0,5.83630007672696
218019,218019,Drew Scott,05/nm1214605_rm4244428544_1978-4-28_2011.jpg,1.0,5.836241424809246
410522,410522,Dustin Lance Black,57/nm0085257_rm2062923008_1974-6-10_2010.jpg,1.0,5.835892845186204
206042,206042,Iwan Rheon,64/nm3701064_rm578088960_1985-5-13_2011.jpg,1.0,5.835708108939702
182298,182298,Chace Crawford,00/nm2003700_rm3503987456_1985-7-18_2007.jpg,1.0,5.835586468580339
308678,308678,Josh Hutcherson,88/nm1242688_rm1503259136_1992-10-12_2014.jpg,1.0,5.835327065428992
86523,86523,Jason Bateman,67/nm0000867_rm377290240_1969-1-14_2014.jpg,1.0,5.835232951846585
163223,163223,James Marsden,88/nm0005188_rm3361457408_1973-9-18_2014.jpg,1.0,5.835066419983543
304591,304591,Michael Cera,18/nm0148418_rm3782059520_1988-6-7_2003.jpg,1.0,5.834840274459382
281153,281153,Topher Grace,10/nm0333410_rm3868429568_1978-7-12_2004.jpg,1.0,5.834484492626382
72115,72115,Dennis Quaid,98/nm0000598_rm3868429568_1954-4-9_2004.jpg,1.0,5.834484492626382
15956,15956,Colin Firth,47/nm0000147_rm142446080_1960-9-10_2009.jpg,1.0,5.834276042377856
411671,411671,Orlando Bloom,17/nm0089217_rm2718603776_1977-1-13_2004.jpg,1.0,5.834219060263504
232407,232407,Jeremy Renner,37/nm0719637_rm2948958464_1971-1-7_2009.jpg,1.0,5.833976743833629
392760,392760,David Henrie,08/nm1273708_rm732165632_1989-7-11_2015.jpg,1.0,5.833821893480521
377758,377758,Alexander Payne,47/nm0668247_rm164606720_1961-2-10_2011.jpg,1.0,5.833560692934237
8507,8507,George Clooney,23/nm0000123_rm164606720_1961-5-6_2011.jpg,1.0,5.833560692934237
281109,281109,Topher Grace,10/nm0333410_rm283556608_1978-7-12_2011.jpg,1.0,5.833200212112048
377803,377803,Alexander Payne,47/nm0668247_rm859566592_1961-2-10_2015.jpg,1.0,5.833172311637886
38430,38430,Denzel Washington,43/nm0000243_rm361732352_1954-12-28_2004.jpg,1.0,5.832026108085446
310713,310713,Rupert Grint,88/nm0342488_rm2431762176_1988-8-24_2011.jpg,1.0,5.831375511324136
204583,204583,Daniel Radcliffe,56/nm0705356_rm2431762176_1989-7-23_2011.jpg,1.0,5.831375511324136
83459,83459,Billy Zane,08/nm0000708_rm3545078272_1966-2-24_1997.jpg,1.0,5.831216771114095
